"published_date",doi,title,authors,affiliations
"January 1st 2020, 00:00:00.000","10.1007/978-3-030-24178-0","Artificial Intelligence Techniques for Satellite Image Analysis",,
"January 1st 2020, 00:00:00.000","10.1007/978-3-030-23887-2","Distributed Computing and Artificial Intelligence, 16th International Conference",,
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-0951-7.ch014","Artificial Intelligence for the Identification of Endometrial Malignancies","[""Abraham Pouliakis"",""Niki Margari"",""Effrosyni Karakitsou"",""Evangelia Alamanou"",""Nikolaos Koureas"",""George Chrelias"",""Vasileios Sioulas"",""Asimakis Pappas"",""Charalambos Chrelias"",""Emmanouil G Terzakis"",""Vasileia Damaskou"",""Ioannis G Panayiotides"",""Petros Karakitsos""]","[""Tzaneio Hospital, Greece"",""St. Savas Hospital, Greece"",""MHTERA Maternity Hospital, Greece"",""University of Barcelona, Spain"",""National and Kapodistrian University of Athens, Greece""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-5225-9687-5.ch008","Automated Grading of Tomatoes Using Artificial Intelligence","[""Tawanda Mushiri"",""Liberty Tende""]","[""University of Zimbabwe, Zimbabwe""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-0951-7.ch026","Applications of PNC in Artificial Intelligence","[""Dariusz Jacek Jakóbczak""]","[""Technical University of Koszalin, Poland""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-1279-1.ch014","Artificial Intelligence, Other Minds, and Human Factor Development","[""Ikedinachi Ayodele Power Wogu"",""Jesse Oluwafemi Katende"",""Ayotunde Elegbeleye"",""Comfort Olushola Roland-Otaru"",""Hosea Abalaka Apeh"",""Nkechi J. Ifeanyi-Reuben"",""Sanjay Misra""]","[""University of Abuja, Nigeria"",""Covenant University, Ota, Nigeria"",""Covenant University, OTA, Nigeria"",""Independent Researcher, Nigeria"",""Rhema University, Nigeria""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-1415-3.ch018","Perspective Directions of Artificial Intelligence Systems in Aircraft Load Optimization Process","[""Yelyzaveta Serhiyivna Sahun""]","[""Flight Academy, National Aviation University, Ukraine""]"
"January 1st 2020, 00:00:00.000","10.1007/978-3-030-26622-6","Machine Learning and Artificial Intelligence","[""Ameet V Joshi""]",
"January 1st 2020, 00:00:00.000","10.1007/978-3-030-23946-6","Distributed Computing and Artificial Intelligence, 16th International Conference, Special Sessions",,
"January 1st 2020, 00:00:00.000","10.1504/ijbir.2020.10024639","Robotic Pharmacies Potential and Limitations of Artificial Intelligence: A Case Study","[""Gouher Ahmed N.A.""]",
"January 1st 2020, 00:00:00.000","10.1016/b978-0-12-814391-9.00002-9","Artificial intelligence in agriculture","[""Xanthoula Eirini Pantazi"",""Dimitrios Moshou"",""Dionysis Bochtis""]",
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-0301-0.ch001","Review and Applications of Machine Learning and Artificial Intelligence in Engineering","[""Melda Yucel"",""Gebrail Bekdaş"",""Sinan Melih Nigdeli""]","[""Istanbul University-Cerrahpaşa, Turkey""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-5225-9687-5.ch003","Artificial Intelligence for Extended Software Robots, Applications, Algorithms, and Simulators","[""Gayathri Rajendran"",""Uma Vijayasundaram""]","[""Pondicherry University, India""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-5225-9687-5.ch005","Wearables, Artificial intelligence, and the Future of Healthcare","[""Omar F. El-Gayar"",""Loknath Sai Ambati"",""Nevine Nawar""]","[""Dakota State University, USA"",""Alexandria University, Egypt""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-0301-0.ch008","Artificial Intelligence Towards Water Conservation","[""Ravi Sharma"",""Vivek Gundraniya""]","[""Symbiosis Institute of International Business, Symbiosis International University, India""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-0039-2.ch003","Enhancing Islamic Banking and Finance in Southeast Asia Through the Application of Artificial Intelligence","[""Nor Razinah Mohd. Zain"",""Rusni Hassan"",""Azman Ismail""]","[""IIUM Institute of Islamic Banking and Finance, International Islamic University Malaysia, Malaysia"",""IIFIN Consulting, Malaysia""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-5225-9750-6.ch009","Big Data-Based Spectrum Sensing for Cognitive Radio Networks Using Artificial Intelligence","[""Suriya Murugan"",""Sumithra M. G.""]","[""KPR Institute of Engineering and Technology, India""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-0951-7.ch076","Combining Artificial Intelligence and NetMedicine for Ambient Assisted Living","[""Paolo Sernani"",""Andrea Claudi"",""Aldo Franco Dragoni""]","[""Università Politecnica delle Marche, Italy""]"
"January 1st 2020, 00:00:00.000","10.1007/978-3-030-36083-2","Artificial Intelligence in Diffusion MRI","[""Mohammad Shehab""]",
"January 1st 2020, 00:00:00.000","10.1007/978-3-030-20454-9","Advances in Artificial Intelligence, Software and Systems Engineering",,
"January 1st 2020, 00:00:00.000","10.1504/ijmei.2020.10019990","An Artificial Intelligence approach for the recognition of early stages of - ECZEMA","[""Uday Khopkar"",""Janvi Jatakia"",""Dhananjay Kalbande"",""Rohit Naik""]",
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-0301-0","Artificial Intelligence and Machine Learning Applications in Civil, Mechanical, and Industrial Engineering",,
"January 1st 2020, 00:00:00.000","10.1016/j.enbuild.2019.109563","A practical artificial intelligence-based approach for predictive control in commercial and institutional buildings","[""N. Cotrufo"",""E. Saloux"",""J.M. Hardy"",""J.A. Candanedo"",""R. Platon""]",
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-1279-1.ch002","MOOCs, Artificial Intelligence Systems, and the Dilemma of Tertiary Education in the 21st Century","[""Ikedinachi Ayodele Power Wogu"",""Morris Edogiawere"",""Jesse Oluwafemi Katende"",""Edith Awogu-Maduagwu"",""Charles Nathaniel Chukwuedo"",""Sanjay Misra""]","[""Federal College of Education Technology Asaba, Asaba, Nigeria"",""Covenant University, Ota, Nigeria"",""Rhema University Nigeria, Aba, Nigeria"",""Covenant University, OTA, Nigeria"",""Igbenigiong University, Okada, Nigeria""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-2390-2.ch005","Artificial Intelligence and Image Analysis for the Identification of Endometrial Malignancies","[""Abraham Pouliakis"",""Vasileia Damaskou"",""Niki Margari"",""Efrossyni Karakitsou"",""Vasilios Pergialiotis"",""George Valasoulis"",""George Michail"",""Charalampos Chrelias"",""George Chrelias"",""Vasileios Sioulas"",""Alina-Roxani Gouloumi"",""Nektarios Koufopoulos"",""Martha Nifora"",""Andriani Zacharatou"",""Sophia Kalantaridou"",""Ioannis G. Panayiotides""]","[""Independent Researcher, Greece"",""Department of Obstetrics and Gynaecology, Patras University Medical School, Greece"",""Department of Biology, University of Barcelona, Spain"",""Department of Obstetrics and Gynaecology, IASO Thessaly Hospital, Larissa, Greece"",""Second Department of Pathology, National and Kapodistrian University of Athens, Greece"",""Third Department of Obstetrics and Gynaecology, National and Kapodistrian University of Athens, Greece"",""School of Medicine, Attikon University Hospital, Greece""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-1415-3.ch001","Artificial Intelligence in Aviation Industries","[""Tetiana Shmelova"",""Arnold Sterenharz"",""Serge Dolgikh""]","[""Solana Networks, Canada"",""EXOLAUNCH GmbH, Germany"",""National Aviation University, Ukraine""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-1415-3.ch007","Applications of Artificial Intelligence in Flight Management Systems","[""Ivan Ostroumov"",""Nataliia Kuzmenko""]","[""National Aviation University, Ukraine""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-1415-3.ch013","Artificial Intelligence Methods in Aviation Specialist Training for the Analysis and Transmission of Operational Meteorological Information","[""Sergiy I. Rudas"",""Evgeniya A. Znakovska"",""Dmitriy I. Bondarev""]","[""National Aviation University, Ukraine""]"
"January 1st 2020, 00:00:00.000","10.4018/jcit.2020010101","Smart Tourism Empowered by Artificial Intelligence","[""Xavier Ferràs"",""Emma Louise Hitchen"",""Elisenda Tarrats-Pons"",""Nuria Arimany-Serrat""]","[""University of Vic, Vic, Spain"",""ESADE Business School, Barcelona, Spain""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-5225-9304-1.ch020","Artificial Intelligence Assisted Learning (AIAL) Blueprint","[""Alexiei Dingli"",""Lara Caruana Montalto""]","[""University of Malta, Malta""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-0951-7.ch046","Artificial Intelligence in Stochastic Multiple-Criteria Decision Making","[""Hanna Sawicka""]","[""Poznan University of Technology, Poland""]"
"January 1st 2020, 00:00:00.000","10.1007/978-981-32-9880-4","Artificial Intelligence and Judicial Modernization","[""Yadong Cui""]",
"January 1st 2020, 00:00:00.000","10.1007/978-3-662-59717-0","Artificial intelligence - When do machines take over?","[""Klaus Mainzer""]",
"January 1st 2020, 00:00:00.000","10.1007/978-3-030-00524-5","Distributed Computing and Artificial Intelligence, Special Sessions II, 15th International Conference",,
"January 1st 2020, 00:00:00.000","10.1016/j.engappai.2019.08.022","Using fuzzy measures for modeling human perception of uncertainty in artificial intelligence","[""Ronald R. Yager""]",
"January 1st 2020, 00:00:00.000","10.1016/b978-0-12-813695-9.00015-7","Genomics, The Internet of Things, Artificial Intelligence, and Society","[""Vural Özdemir""]",
"January 1st 2020, 00:00:00.000","10.1055/b-0039-172743","32 Artificial Intelligence",,
"January 1st 2020, 00:00:00.000","10.1504/ijsom.2020.10023884","An empirical study on Supply Chain Management practices within the hotel segment in Spain using an Artificial Intelligence technique","[""Silvio Pires"",""Luis Eugenio Carretero Díaz"",""Pablo Estevez"",""Alba Abreu""]",
"January 1st 2020, 00:00:00.000","10.1007/978-3-030-32644-9","Recent Trends and Advances in Artificial Intelligence and Internet of Things",,
"January 1st 2020, 00:00:00.000","10.1007/978-3-030-29761-9","Blockchain, Artificial Intelligence and Financial Services","[""Sean Stein Smith""]",
"January 1st 2020, 00:00:00.000","10.1016/j.conbuildmat.2019.117048","Compressive strength of Foamed Cellular Lightweight Concrete simulation: New development of hybrid artificial intelligence model","[""Ali Ashrafian"",""Faranak Shokri"",""Mohammad Javad Taheri Amiri"",""Zaher Mundher Yaseen"",""Mohammad Rezaie-Balf""]",
"January 1st 2020, 00:00:00.000","10.1016/b978-0-12-813176-3.00017-1","Personalized mental health: Artificial intelligence technologies for treatment response prediction in anxiety disorders","[""Ulrike Lueken"",""Tim Hahn""]",
"January 1st 2020, 00:00:00.000","10.4018/978-1-5225-9902-9.ch019","Introduction to the World of Artificial Intelligence","[""Shaila S. G."",""Vadivel A."",""Naksha V.""]","[""SRM University AP, India"",""Dayananda Sagar University, India""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-7998-0951-7.ch063","The Rise of Artificial Intelligence","[""Robert Niewiadomski"",""Dennis Anderson""]","[""St. Francis College, USA"",""NYCDOE, USA""]"
"January 1st 2020, 00:00:00.000","10.4018/978-1-5225-9687-5.ch004","Machine Learning and Artificial Intelligence","[""Anupama Hoskoppa Sundaramurthy"",""Nitya Raviprakash"",""Divija Devarla"",""Asmitha Rathis""]","[""BMS Institute of Technology and Management, India"",""Rashtreeya Vidyalaya College of Engineering, India""]"
"December 31st 2019, 00:00:00.000","10.7312/mala18736-009","Postscript to the English Translation. Artificial Intelligence: The Fourth Blow to Our Narcissism",,
"December 15th 2019, 00:00:00.000","10.22363/2313-2272-2019-19-3-581-586","Artificial intelligence as a challenge for the contemporary social analysis","[""A. V. Rezaev"",""N. D. Tregubova""]",
"December 1st 2019, 00:00:00.000","10.5890/jvtsd.2019.12.002","Application Research of Artificial Intelligence Technology in Chinese Baijiu Brewing","[""Guiyu Zhang"",""Xianguo Tuo"",""Wanchun Tian"",""Qiang Han"",""Fan Tao""]",
"December 1st 2019, 00:00:00.000","10.1162/dram_a_00872","Algorithms and Interoperability between Drama and Artificial Intelligence","[""Antonio Pizzo"",""Vincenzo Lombardo"",""Rossana Damiano""]",
"December 1st 2019, 00:00:00.000","10.1016/j.catena.2019.104179","Identification of torrential valleys using GIS and a novel hybrid integration of artificial intelligence, machine learning and bivariate statistics","[""Romulus Costache"",""Haoyuan Hong"",""Yi Wang""]",
"December 1st 2019, 00:00:00.000","10.1590/0100-3984.2019.52.6e2","Artificial intelligence, radiology, precision medicine, and personalized medicine","[""Claudia da Costa Leite""]","[""Universidade de São Paulo,  Brazil""]"
"December 1st 2019, 00:00:00.000","10.1061/(asce)he.1943-5584.0001862","Development of Precipitation Forecast Model Based on Artificial Intelligence and Subseasonal Clustering","[""Laleh Parviz"",""Kabir Rasouli""]","[""Assistant Professor, Faculty of Agriculture, Azarbaijan Shahid Madani Univ., Tabriz 53714-161, Iran."",""Research Physical Scientist, Dept. of Geoscience, Univ. of Calgary, 2500 University Dr. NW, Calgary, AB, Canada T2N 1N4 (corresponding author). ORCID: .""]"
"December 1st 2019, 00:00:00.000","10.2478/johh-2019-0021","Adaptive stochastic management of the storage function for a large open reservoir using an artificial intelligence method","[""Tomas Kozel"",""Milos Stary""]","[""Brno University of Technology, Faculty of Civil Engineering, Institute of Landscape Water Management, Veveří 331/95, Brno, Czech Republic.""]"
"December 1st 2019, 00:00:00.000","10.4018/978-1-5225-6915-2.ch035","Is Artificial Intelligence (AI) Friend or Foe to Patients in Healthcare?","[""Veronika Litinski""]","[""MaRS Discovery, Canada""]"
"December 1st 2019, 00:00:00.000","10.1109/tie.2019.2916709","Artificial Intelligence in Industrial Systems","[""R. M. Palhares"",""Y. Yuan"",""Q. Wang""]",
"December 1st 2019, 00:00:00.000","10.1016/j.ijinfomgt.2019.02.006","Applying artificial intelligence technique to predict knowledge hiding behavior","[""A. Mohammed Abubakar"",""Elaheh Behravesh"",""Hamed Rezapouraghdam"",""Selim Baha Yildiz""]",
"December 1st 2019, 00:00:00.000","10.1016/j.wpi.2019.101926","Impact of artificial intelligence on patent law. Towards a new analytical framework – [ the Multi-Level Model]","[""Garikai Chimuka""]",
"December 1st 2019, 00:00:00.000","10.16984/saufenbilder.559452","Gender Prediction from Social Media Comments with Artificial Intelligence","[""Özer Çelik"",""Ahmet Faruk Aslan""]",
"November 30th 2019, 00:00:00.000","10.22214/ijraset.2019.11017","The Role of Artificial Intelligence (AI) in the Near Future","[""Elliot N. K.""]",
"November 30th 2019, 00:00:00.000","10.5370/kiee.2019.68.11.1450","A Study on the Construction of an Automatic Legal Question Answering Platform Related to Power System Operation Using Artificial Intelligence","[""Sang-Woong Jung"",""Lae-Hyun Kim""]",
"November 30th 2019, 00:00:00.000","10.1007/978-3-030-34387-3_34","Development of Intelligent Water Resources System Combined with Artificial Intelligence in Flood Forecasting","[""Yilin Wang"",""Jie Wen"",""Guangru Sun"",""Weihua Zhang""]",
"November 25th 2019, 00:00:00.000","10.1108/s1479-3679201938","The Educational Intelligent Economy: Big Data, Artificial Intelligence, Machine Learning and the Internet of Things in Education",,
"November 25th 2019, 00:00:00.000","10.1108/s1479-367920190000038011","Engineering the Mechanism/Repairing the Robot: Artificial Intelligence at the Intersection of Education and Industry","[""Luis F. Alvarez León""]",
"November 21st 2019, 00:00:00.000","10.1038/s41746-019-0191-0","Artificial intelligence for precision medicine in neurodevelopmental disorders","[""Mohammed Uddin"",""Yujiang Wang"",""Marc Woodbury-Smith""]",
"November 21st 2019, 00:00:00.000","10.1007/978-3-030-35139-7_7","Artificial Intelligence Applications in Tracking Health Behaviors During Disease Epidemics","[""Kurubaran Ganasegeran"",""Surajudeen Abiola Abdulrahman""]",
"November 20th 2019, 00:00:00.000","10.1007/978-3-030-35249-3_76","Student Performance Classification Using Artificial Intelligence Techniques","[""Nevriye Yılmaz"",""Boran Sekeroglu""]",
"November 20th 2019, 00:00:00.000","10.1007/978-3-030-35249-3_5","Fake News Detection on Social Networks with Artificial Intelligence Tools: Systematic Literature Review","[""Murat Goksu"",""Nadire Cavus""]",
"November 20th 2019, 00:00:00.000","10.1111/nrm.12248","Artificial intelligence classification of wetland vegetation morphology based on deep convolutional neural network","[""Ping Lin"",""Qun Lu"",""Du Li"",""Yongming Chen"",""Zhiyong Zou"",""Shanchao Jiang""]","[""College of Mechanical and Electrical EngineeringSichuan Agricultural UniversityYa'an China"",""College of Electrical EngineeringYancheng Institute of TechnologyYancheng China"",""Key Laboratory for Advanced Technology in Environmental Protection of Jiangsu ProvinceYancheng Institute of TechnologyYancheng China""]"
"November 20th 2019, 00:00:00.000","10.1007/s10878-019-00486-y","Research on model and algorithm of TCM constitution identification based on artificial intelligence","[""Bin Li"",""Qianghua Wei"",""Xinye Zhou""]",
"November 20th 2019, 00:00:00.000","10.1007/978-3-030-29509-7_10","Testing Artificial Intelligence","[""Gerard Numan""]",
"November 20th 2019, 00:00:00.000","10.1007/978-3-030-35249-3_31","Application of an Artificial Intelligence Decision-Making Method for the Selection of Maintenance Strategy","[""Mohammad Yazdi"",""Tulen Saner"",""Mahlagha Darvishmotevali""]",
"November 20th 2019, 00:00:00.000","10.1007/978-3-030-35249-3_25","Artificial Intelligence Based and Linear Conventional Techniques for Reference Evapotranspiration Modeling","[""Jazuli Abdullahi"",""Gozen Elkiran"",""Vahid Nourani""]",
"November 20th 2019, 00:00:00.000","10.1007/978-981-13-9390-7_6","Retrospect and Prospect of Artificial Intelligence Research in China","[""Jie Tang"",""Sha Yuan"",""Yuan Zhou""]",
"November 20th 2019, 00:00:00.000","10.1002/jgc4.1192","Artificial intelligence in genetic services delivery: Utopia or apocalypse?","[""Elizabeth Kearney"",""Antonina Wojcik"",""Deepti Babu""]","[""Mainstream Genomics San Mateo CA USA"",""St. Albert AB Canada"",""Minneapolis MN USA""]"
"November 20th 2019, 00:00:00.000","10.1111/jfs.12733","Prediction of Salmonella presence and absence in agricultural surface waters by artificial intelligence approaches","[""Hasan Polat"",""Zeynal Topalcengiz"",""Michelle D. Danyluk""]","[""Department of Electrical and Electronics Engineering, Faculty of Engineering and Architecture; Muş Alparslan University; Muş Turkey"",""Citrus Research and Education Center; University of Florida; Lake Alfred Florida"",""Department of Food Engineering, Faculty of Engineering and Architecture; Muş Alparslan University; Muş Turkey""]"
"November 20th 2019, 00:00:00.000","10.1007/978-3-030-35249-3_2","Artificial Intelligence-Based New Material Design","[""M. B. Babanli""]",
"November 20th 2019, 00:00:00.000","10.1007/978-3-030-32644-9_32","Artificial Intelligence: State of the Art","[""Bhaskar Mondal""]",
"November 20th 2019, 00:00:00.000","10.1007/978-3-030-35990-4_42","Artificial Intelligence Teaching Through Embedded Systems: A Smartphone-Based Robot Approach","[""Luis F. Llamas"",""Alejandro Paz-Lopez"",""Abraham Prieto"",""Felix Orjales"",""Francisco Bellas""]",
"November 20th 2019, 00:00:00.000","10.1007/978-981-32-9915-3_10","Artificial Intelligence","[""Eric Guérin"",""Orhun Aydin"",""Ali Mahdavi-Amiri""]",
"November 20th 2019, 00:00:00.000","10.1007/978-3-030-35249-3_3","Surface Roughness Modelling and Prediction Using Artificial Intelligence Based Models","[""Musa Alhaji Ibrahim"",""Yusuf Şahin""]",
"November 20th 2019, 00:00:00.000","10.1002/adtp.201900127","Harnessing an Artificial Intelligence Platform to Dynamically Individualize Combination Therapy for Treating Colorectal Carcinoma in a Rat Model","[""Xianting Ding"",""Vincent H. S. Chang"",""Yulong Li"",""Xin Li"",""Hongquan Xu"",""Chih‐Ming Ho"",""Dean Ho"",""Yun Yen""]","[""Department of Physiology, School of Medicine, College of MedicineTaipei Medical University Taipei 110 Taiwan"",""Department of Mechanical and Aerospace Engineering, Henry Samueli School of Engineering and Applied ScienceUniversity of California Los Angeles CA 90095 USA"",""The PhD Program for Translational Medicine, College of Medical Science and TechnologyTaipei Medical University Taipei 110 Taiwan"",""Department of Biomedical Engineering, NUS EngineeringNational University of Singapore Singapore 117583"",""Institute for Personalized Medicine, State Key Laboratory of Oncogenes and Related Genes of Biomedical Engineering SchoolShanghai Jiao Tong University Shanghai 200030 China"",""Department of Pharmacology, Yong Loo Lin School of MedicineNational University of Singapore Singapore 117600"",""Department of Bioengineering, Henry Samueli School of Engineering and Applied ScienceUniversity of California Los Angeles CA 90095 USA"",""The N.1 Institute for Health (N.1)National University of Singapore Singapore 117456"",""Chemical Engineering, Division of Chemistry and Chemical EngineeringCalifornia Institute of Technology California 91125 USA"",""Department of StatisticsUniversity of California Los Angeles CA 90095 USA""]"
"November 19th 2019, 00:00:00.000","10.1186/s13073-019-0689-8","Artificial intelligence in clinical and genomic diagnostics","[""Raquel Dias"",""Ali Torkamani""]",
"November 19th 2019, 00:00:00.000","10.1038/s41582-019-0287-9","Towards artificial intelligence for clinical stroke care","[""Thabele M. Leslie-Mazwi"",""Michael H. Lev""]",
"November 19th 2019, 00:00:00.000","10.5530/jscires.8.2.21","On the Implications of Artificial Intelligence and its Responsible Growth","[""Harsha Devaraj"",""Simran Makhija"",""Suryoday Basak""]",
"November 19th 2019, 00:00:00.000","10.1038/s41591-019-0699-5","Publisher Correction: Artificial intelligence aims to improve cancer screenings in Kenya","[""Nicole Wetsman""]",
"November 19th 2019, 00:00:00.000","10.1159/000504292","Artificial Intelligence Techniques for Automated Diagnosis of Neurological Disorders","[""U. Raghavendra"",""U. Rajendra Acharya"",""Hojjat Adeli""]",
"November 18th 2019, 00:00:00.000","10.2196/15771","Impact of Social Determinants of Health and Demographics on Refill Requests by Medicare Patients Using a Conversational Artificial Intelligence Text Messaging Solution: Cross-Sectional Study","[""Rena Brar Prayaga"",""Ridhika Agrawal"",""Benjamin Nguyen"",""Erwin W Jeong"",""Harmony K Noble"",""Andrew Paster"",""Ram S Prayaga""]",
"November 18th 2019, 00:00:00.000","10.1021/acs.jcim.9b00651","Artificial Intelligence Steering Molecular Therapy in the Absence of Information on Target Structure and Regulation","[""Ariel Fernández""]",
"November 18th 2019, 00:00:00.000","10.30958/ajs.6-4-3","Testing Artificial Intelligence by Customers’ Needs","[""Thomas Fehlmann"",""Eberhard Kranich""]",
"November 18th 2019, 00:00:00.000","10.1007/s13563-019-00206-2","Use of artificial intelligence to assess mineral substance criticality in the French market: the example of cobalt","[""Fenintsoa Andriamasinoro"",""Raphael Danino-Perraud""]",
"November 18th 2019, 00:00:00.000","10.1038/s41746-019-0189-7","Human–machine partnership with artificial intelligence for chest radiograph diagnosis","[""Bhavik N. Patel"",""Louis Rosenberg"",""Gregg Willcox"",""David Baltaxe"",""Mimi Lyons"",""Jeremy Irvin"",""Pranav Rajpurkar"",""Timothy Amrhein"",""Rajan Gupta"",""Safwan Halabi"",""Curtis Langlotz"",""Edward Lo"",""Joseph Mammarappallil"",""A. J. Mariano"",""Geoffrey Riley"",""Jayne Seekins"",""Luyao Shen"",""Evan Zucker"",""Matthew Lungren""]",
"November 18th 2019, 00:00:00.000","10.21791/ijems.2019.4.16","Artificial Intelligence Possibilities in Vehicle Industry","[""Menyhárt J.""]",
"November 17th 2019, 00:00:00.000","10.2196/preprints.17093","Choosing Wisely in the Era of Artificial Intelligence (Preprint)","[""Nishila Mehta"",""Karen Born"",""Tai Huynh"",""Benjamin Fine""]",
